source	x	y	sd	baseline	amplitude	r2
1892	-5.6858306	-4.296454	9.654826	-0.25755128	0.08961998	0.1353789
1893	-5.1245465	8.564613	2.1044447	-0.13788386	0.95208776	0.11689353
1894	-2.8313873	6.241505	0.83042073	-0.1020847	0.98002464	0.08571535
1895	-3.9635167	4.753764	0.061087616	-0.071287885	0.63216263	
1896	-9.21518	3.7277367	1.4744537	-0.26806828	0.3603187	0.27151614
1897	-10.3664255	3.3508124	1.0935317	-0.10695812	0.7066824	0.11071873
1898	10.981112	-3.6510036	8.141985	-0.18308404	0.09360328	0.08248496
1899	-8.079455	5.93035	0.7113273	-0.14079131	1.2255057	0.17609715
1900	-8.996303	4.7970004	0.14340647	-0.104857504	0.99365014	
1901	-5.5735693	3.3235908	1.1786275	-0.08118571	0.053104002	0.045620084
1902	-10.49989	3.844355	1.1337647	-0.2598053	2.048664	0.25838125
1903	-9.0381155	4.62421	0.33938134	-0.18030798	0.9121164	
1904	8.949134	5.0604944	0.13223311	-0.03251514	0.33919564	
1905	8.115409	5.01987	0.08984994	-0.04206111	0.39228028	
1906	7.530956	5.103429	0.14884044	-0.025582615	0.2099562	
1907	8.206145	-5.08054	0.19250777	-0.033770822	0.2905584	
1908	-8.029089	-2.1289628	0.07471563	-0.016079795	0.17663714	
1909	-7.93425	5.27483	0.31713006	-0.13165455	0.9151099	
1910	-7.715278	6.431467	0.9111348	-0.1410474	1.593133	0.14737749
1911	-8.465534	5.088728	0.054999135	-0.06597192	0.5432354	
1912	8.880688	5.099201	0.14210422	-0.047858655	0.4770339	
1913	7.3007145	5.479205	0.3543461	-0.0501921	0.630019	
1914	8.92913	5.0655956	0.13040815	-0.087676555	0.871145	
1915	8.922791	5.0685887	0.12876363	-0.07987386	0.7886132	
1916	2.113429	4.9078083	0.111345306	-0.031908467	0.22355735	
1917	8.5709915	5.0784426	0.09960522	-0.040292475	0.37882042	
1918	-7.54677	4.618897	0.05416489	-0.026048366	0.17442265	
1919	-7.5536723	4.8513713	0.06902511	-0.040202312	0.32288355	
1920	8.910076	5.06585	0.126758	-0.09032876	0.8558764	
1921	8.894448	-5.0126033	0.13979158	-0.052158955	0.52279854	
1922	0.0	0.0	0.0	0.0	0.0	
1923	-0.80080974	-1.4232	0.07637271	-0.25940296	2.4198782	
1924	-0.3664047	-1.4536742	0.11015724	-0.3025264	1.8927331	
1925	-0.34380487	-1.4406681	0.07374988	-0.27017367	2.5968215	
1926	-0.34607846	-1.1487191	0.047788944	-0.11648398	0.81922984	
1927	0.0	0.0	0.0	0.0	0.0	
1928	-1.162377	-0.9282631	1.0286258	-0.44110575	0.24022017	0.49095345
1929	-1.0354728	-1.2076991	0.560475	-0.33682063	0.41053218	0.55370975
1930	-0.7157455	-1.5889219	0.73507357	-0.2412997	0.21620275	0.309304
1931	-0.6610776	-1.6954906	0.6146899	-0.28946853	0.3306484	0.31289387
1932	-0.5350058	-0.14769842	0.38836703	-0.6781316	0.3970524	
1933	-1.5564846	-1.1225952	0.106687956	-0.12064955	0.8101294	
1934	-1.9340247	-1.3707169	0.075603135	-0.063476965	0.4824844	
1935	-2.5924814	-3.2887464	0.09696761	-0.038890764	0.25974363	
1936	-1.2527167	0.39363903	1.9971967	-0.47695518	0.14777751	0.45629072
1937	-1.0719061	-0.42400023	1.0303932	-0.44120562	0.21423677	0.50715214
1938	-1.8227266	-0.6357274	1.0695844	-0.3172685	0.1861017	0.3990851
1939	-2.1197784	-1.2799786	1.5873557	-0.54051274	0.22564481	0.60806775
1940	-2.348969	-1.165842	1.3514144	-0.62369835	0.3125511	0.73739195
1941	-3.3806074	-5.44656	0.6190881	-0.06709254	0.3032524	0.05920279
1942	-2.0053802	-0.40885532	0.91270024	-0.34792954	0.253046	0.736688
1943	-1.6125059	-0.065528385	1.347047	-0.58803505	0.25464773	0.6961647
1944	-0.72620547	0.003352921	0.6431791	-0.49952477	0.26324248	0.40226638
1945	-1.9186769	0.6165337	0.82080275	-0.18215099	0.14970107	0.18856758
1946	-2.1552827	-0.96996325	1.2769719	-0.620281	0.32089671	0.7730397
1947	-2.4103448	-0.86710054	1.2953069	-0.6752639	0.35193545	0.8279164
1948	-3.27209	-0.21567583	1.4048158	-0.31948343	0.16036962	0.38612258
1949	-3.3900676	-2.2681925	1.5090086	-0.20996062	0.10367929	0.22921664
1950	-1.4747131	-1.1439382	0.051375747	-0.054281466	0.34435737	
1951	-1.9222939	-0.17627968	0.7346498	-0.4471887	0.41563097	0.76192856
1952	-0.6325579	0.19450034	2.0385923	-0.59524196	0.17723162	0.44541454
1953	-1.7124556	2.330757	0.07400161	-0.059355147	0.45741966	
1954	-8.023901	2.1797562	0.07940344	-0.04809692	0.45245746	
1955	0.2461504	1.9981868	0.34803852	-0.06986259	0.14391172	
1956	-2.3532045	0.9765176	0.8644711	-0.21516575	0.17749453	0.2777431
1957	-3.032581	0.46686754	1.0829633	-0.34463623	0.22762017	0.53120184
1958	-3.9094195	-1.3400857	1.4368958	-0.25741085	0.1301248	0.33232164
1959	-4.319051	-2.3856053	1.2872362	-0.17421849	0.10055175	0.19476151
1960	8.150063	5.1034055	0.093615934	-0.03934152	0.48105356	
1961	-1.6236672	-0.4184062	0.8692519	-0.2567203	0.1793284	0.49453068
1962	-1.86269	-0.07594652	1.1375897	-0.42483371	0.22853103	0.59305966
1963	-0.89712125	0.45376822	1.4846791	-0.6433255	0.2367609	0.5314592
1964	-0.9050881	0.49250427	1.3156095	-0.36120072	0.14356884	0.29542118
1965	-6.9231815	-5.521447	0.47066113	-0.05830132	0.56638366	
1966	-3.8120866	1.0429924	0.77775747	-0.1911867	0.17847112	0.2386381
1967	-3.9181032	-0.25928736	1.2529836	-0.27830428	0.16081679	0.39169294
1968	-3.9939883	-1.6368493	1.3208606	-0.320148	0.1769143	0.41716474
1969	-5.5272603	-2.8321483	0.66082776	-0.13027044	0.14348853	0.12882441
1970	3.4887528	-3.185722	0.05478322	-0.037821807	0.25496894	
1971	-1.6569153	-0.32306919	1.1436158	-0.35465977	0.18235491	0.47855848
1972	-1.3131547	0.03347375	1.4589964	-0.7655305	0.29665786	0.76490235
1973	-0.98397243	0.3565014	1.0239234	-0.8531813	0.3990072	0.80047274
1974	-3.0492651	-0.6045117	0.0759041	-0.03757666	0.29325476	
1975	-4.4462166	-0.52546525	1.4656411	-0.35235137	0.17449911	0.402812
1976	-4.5540395	-1.3066857	1.2944435	-0.42950195	0.24194278	0.61470973
1977	-4.737628	-1.7844703	1.4024607	-0.5087748	0.26704544	0.64650166
1978	-5.637285	-3.3013344	1.5309042	-0.22674853	0.12565158	0.22239888
1979	-2.036175	-0.5377659	0.9203688	-0.13421251	0.09777766	0.14452809
1980	-1.1130329	0.45322064	0.9913756	-0.88899744	0.44890386	0.8675725
1981	4.280893	0.8151313	1.243065	-0.080521464	0.046982016	0.046871603
1982	-4.862224	-0.6329322	1.1651484	-0.48665467	0.30396262	0.6493027
1983	-5.305055	-2.6839516	1.4784212	-0.65560144	0.34433797	0.7528337
1984	6.8905754	-0.3460193	0.07353752	-0.02369798	0.23294471	
1985	-3.858088	1.5360924	0.16659516	-0.092944264	0.40671667	
1986	-5.7338595	-0.6412694	1.4047118	-0.4571915	0.23947173	0.5485195
1987	-5.991291	-2.8346272	1.716153	-0.69292724	0.34049714	0.76125306
1988	-5.849542	-3.526809	1.4594862	-0.6610386	0.39482996	0.7747917
1989	-5.934609	-2.581526	1.5585222	-0.30054238	0.15292336	0.31882435
1990	-5.185347	0.96346986	1.0528848	-0.21650755	0.14939955	0.28449655
1991	-6.891202	-1.218743	1.7803012	-0.62748784	0.29626572	0.6566509
1992	-7.7547197	-2.7266676	2.1394594	-0.6660453	0.36732078	0.7037841
1993	-7.4083405	-4.7592053	1.5480949	-0.45986703	0.4480265	0.5868707
1994	-7.186184	-4.491572	1.4065115	-0.14274426	0.12639038	0.15204525
1995	-6.190068	0.8668779	1.2207578	-0.305671	0.18401161	0.36704206
1996	-7.1962657	-0.726571	1.6105325	-0.5250959	0.2748425	0.6312461
1997	-8.5743885	-2.121302	2.141234	-0.48021752	0.31009766	0.5816591
1998	-7.7816143	-4.782437	0.055619508	-0.1578084	1.0636978	
1999	-7.2180696	0.88891494	1.0151545	-0.27037865	0.20209108	0.38978273
2000	-8.109877	5.503368	0.46126208	-0.10230329	0.79145753	
2001	-1.0726835	5.298934	0.30762208	-0.1043241	0.8346655	
2002	-8.29628	1.9622843	1.3994277	-0.1679009	0.12768179	0.15092486
2003	-8.998789	4.4108067	0.17344287	-0.09972634	0.8097354	
2004	0.7668548	1.1624371	7.5933905	0.4979379	-0.12193235	0.30627173
2005	-4.66081	3.9269958	1.1763225	-0.26586184	0.19227673	0.32224166
2006	-9.134914	2.3296738	1.9431213	-0.20120303	0.17239515	0.19615227
2007	-11.778651	2.2563515	1.8790917	-0.21586816	1.2825707	0.28494287
2008	9.013293	-4.5908933	0.12992266	-0.010463676	0.121417366	
2009	-7.7369847	2.5049403	1.0660696	-0.21282291	0.1656911	0.2866696
2010	-7.7530627	3.5778573	1.4639733	-0.3197192	0.23053132	0.3656181
2011	-7.7501864	5.8915596	1.672794	-0.27851447	0.4810619	0.25286376
2012	-9.916189	2.4443007	2.1466577	-0.2938241	0.33265722	0.34951693
2013	-10.901347	2.3792036	1.5902779	-0.28615728	1.1790291	0.36760366
2014	-0.069362976	4.603832	0.05885509	-0.0271251	0.2097214	
2015	-2.966616	5.346476	0.33296838	-0.02779179	0.23062012	
2016	-0.3735236	1.9672216	0.11842161	-0.043283712	0.24068083	
2017	-0.3428892	-4.762239	0.060192775	-0.027274946	0.15398233	
2018	-10.439007	3.0923636	0.97795445	-0.26060304	2.7804892	0.2674867
2019	-8.910251	5.0877156	0.14274524	-0.07225052	0.729625	
2020	2.9130604	5.222337	0.2252897	-0.042484514	0.39382356	
2021	8.932453	5.071	0.13680027	-0.029447123	0.2992778	
2022	-2.1548185	0.8505218	7.6870484	0.8869362	-0.22223061	0.5112645
2023	0.50387675	-4.860996	0.107693076	-0.02756779	0.20649756	
2024	-8.883327	4.3395042	0.12978175	-0.16275647	1.1221844	
2025	8.541637	5.0458317	0.08483818	-0.11762068	1.0289787	
2026	8.946016	5.0407977	0.12618028	-0.11664332	1.1396432	
2027	-1.9020157	0.16200842	7.0858855	1.0956845	-0.2617161	0.6084697
2028	8.462358	-5.013363	0.061125714	-0.05546779	0.44752488	
2029	-7.2937407	-2.2906494	0.12290465	-0.020413661	0.13017824	
2030	-1.309504	-1.1968546	0.4247423	-0.05710118	0.09791187	
2031	-0.912446	-1.0686294	0.4015217	-0.29405066	0.5183504	
2032	-0.45066875	-0.94240725	0.42316142	-0.33209115	0.44287091	
2033	-0.34606782	-1.4249921	0.07579419	-0.26966667	2.447537	
2034	-0.51962405	-1.335269	0.1943694	-0.25298285	0.9567068	
2035	-0.34273228	-0.47546706	2.3557367	-0.24685873	0.06768055	0.2307005
2036	-1.1815068	-0.96417356	0.96096754	-0.46811262	0.27735043	0.47307342
2037	-0.90811044	-1.0103005	0.42372242	-0.36810488	0.5983601	
2038	-0.60021865	-1.1090502	0.25826785	-0.27644604	0.76641744	
2039	-0.7129742	-1.3546976	0.15673558	-0.2874293	1.3513728	
2040	-0.9000154	1.0122055	2.3638575	-0.2054746	0.0576958	0.105187595
2041	-1.4178447	-0.25650638	1.7277821	-0.4589685	0.15927562	0.3466094
2042	-1.4400012	-0.5959878	1.1826338	-0.19741634	0.09541872	0.1408109
2043	-1.6163499	-1.1627125	0.13359214	-0.109620914	0.61119324	
2044	-2.5673878	-1.5225693	0.5062597	-0.12615937	0.18194388	0.22823662
2045	-1.6087222	-0.25434932	1.3028753	-0.6319503	0.28295207	0.72437495
2046	-1.5254844	-0.30828434	1.1839957	-0.42358777	0.20407614	0.53110653
2047	-2.2002735	-3.0355003	0.32879904	-0.08322813	0.18662716	
2048	-2.444151	-1.3549448	0.944763	-0.31212118	0.237181	0.47896737
2049	-2.7551641	-0.94213253	1.2600949	-0.41953507	0.23281357	0.59630954
2050	-3.6960993	5.469985	0.37724787	-0.045723096	0.46731317	
2051	-1.7128477	-0.13401634	1.5470659	-0.28374666	0.11060708	0.39075094
2052	-1.9029635	-0.04680461	1.351528	-0.48260546	0.21868683	0.64219785
2053	-1.8128529	0.018400434	1.3983094	-0.5979449	0.25841784	0.66682976
2054	-1.9621091	-0.52914333	1.6346796	-0.53001904	0.20417769	0.491485
2055	-2.6543164	-0.6592157	1.2969273	-0.671689	0.3553992	0.7830525
2056	-2.7863338	-0.54432476	1.1544317	-0.5929261	0.36082214	0.8051826
2057	-3.0085087	-0.32271138	0.80198705	-0.17655052	0.159873	0.24881583
2058	-2.4421256	-2.6121964	1.1721104	-0.07590824	0.04779732	0.0515607
2059	0.031465437	2.0321882	0.80475	-0.092797436	0.07792241	0.13168061
2060	-1.2066137	-0.32996762	1.260987	-0.25847143	0.11054775	0.27088714
2061	0.28483447	0.35390714	0.19774823	-0.4216566	0.29917282	
2062	-1.9167421	0.67449814	0.07094815	-0.06812117	0.52407694	
2063	-2.1245103	0.39496678	0.12236233	-0.10261615	0.63971233	
2064	-2.5649078	-0.1998197	1.5006673	-0.508066	0.22503072	0.5525265
2065	-2.907724	-0.033393305	1.1884046	-0.6265679	0.37060052	0.76099515
2066	-3.1498585	-0.04044424	1.018958	-0.4574973	0.32372373	0.69589067
2067	-4.097827	-1.8292277	1.1908011	-0.21806033	0.1337368	0.2818681
2068	4.956164	-7.7004876	3.3098528	-0.14028062	0.16324045	0.10338014
2069	-0.57823366	0.29662195	2.5648866	-0.55631274	0.14495327	0.53655875
2070	-2.058349	0.0036617771	1.501828	-0.31077105	0.12977102	0.4047547
2071	-1.6851304	1.697657	0.65330434	-0.095984526	0.10645118	0.08646703
2072	1.9899048	5.331363	0.37652966	-0.053742666	0.34810555	
2073	-6.4918027	2.4174614	0.09760102	-0.048182808	0.4095503	
2074	-3.6392093	0.025291236	1.1903784	-0.5222706	0.31694874	0.60745466
2075	-3.8941798	-0.15620756	1.0264697	-0.3883187	0.27503195	0.551039
2076	-4.714498	-1.4363817	1.1717659	-0.17657937	0.10983354	0.20170557
2077	-5.104861	-2.593973	0.8734271	-0.11938579	0.09982099	0.14869648
2078	-1.4901212	-0.25282604	1.8826109	-0.54666436	0.17895934	0.6013658
2079	-1.7005066	0.28590354	1.0267398	-0.44599888	0.2589365	0.6038895
2080	-1.3941252	0.36476323	0.52096915	-0.40876234	0.5090674	0.6107367
2081	-4.465822	-1.3842244	1.1676713	-0.16149454	0.10072343	0.21246094
2082	-4.2485704	0.32682526	1.0055964	-0.29002243	0.20961455	0.33521885
2083	-4.5071735	0.0072768317	1.0833584	-0.24195963	0.16242632	0.31674486
2084	-5.120419	-0.9062849	1.1620027	-0.33494726	0.20991334	0.4265781
2085	-6.399704	-2.1350157	0.111443326	-0.079433255	0.53155035	
2086	-1.3211638	-0.2217213	1.2270525	-0.41369128	0.18393694	0.50488454
2087	-1.2816976	0.20825015	0.8208685	-0.69511724	0.43815473	0.76187533
2088	-5.3534827	-2.3499763	1.2017936	-0.09395073	0.057733525	0.067908645
2089	-4.9340625	-0.29547012	1.1401478	-0.39022723	0.24897791	0.47649097
2090	-5.673598	-1.8515952	1.4700751	-0.40569887	0.20656632	0.4522456
2091	-6.816394	1.4847472	0.24207354	-0.061928138	0.18709631	
2092	8.473365	4.984127	0.056493584	-0.07623461	0.56762135	
2093	-5.4483757	-0.31373197	1.1088151	-0.37656477	0.24718493	0.46191627
2094	-5.8450484	-1.5392836	1.6107109	-0.5975236	0.28132257	0.65585697
2095	-6.389357	-2.6119864	1.7706528	-0.62660635	0.3035086	0.6696384
2096	-6.891456	-2.553077	1.5467976	-0.25961438	0.14180107	0.27655602
2097	-5.467619	-0.052832063	1.4953171	-0.32258713	0.15838073	0.3580668
2098	-7.8106356	-2.0359368	1.9511914	-0.6610969	0.36188123	0.679142
2099	-8.920615	-3.2931476	2.1842458	-0.6816912	0.5630978	0.7124274
2100	-8.580627	-3.9428773	2.023344	-0.48642528	0.42798918	0.5278337
2101	-6.126073	0.28600216	0.88927984	-0.21727657	0.17766756	0.34043652
2102	-9.027715	-1.1923698	1.7377344	-0.5470919	0.47287428	0.6247318
2103	-11.145527	-2.4266772	2.1048253	-0.59184355	1.4974297	0.64823306
2104	-11.177155	-4.0255256	1.9410021	-0.39377645	1.6230983	0.49961
2105	-6.71175	0.70409274	0.06870998	-0.18067859	1.3494351	
2106	-12.1100855	-0.84257126	2.135165	-0.3678329	1.783216	0.37768584
2107	-8.463959	-4.7763305	0.0554615	-0.28140748	1.9548454	
2108	0.01441904	-4.900998	0.10847732	-0.04781448	0.38273838	
2109	-7.985813	0.80203736	1.3503774	-0.25723243	0.17991236	0.30414796
2110	-12.189841	1.6249846	1.925631	-0.18672766	1.4995974	0.16674536
2111	8.957784	-4.9731693	0.13058388	-0.061070576	0.65115243	
2112	-0.1495509	5.0671263	0.14681171	-0.050465204	0.35871506	
2113	-10.726187	0.37616092	1.4859593	-0.17474559	0.7008862	0.18985397
2114	-11.358296	1.3819447	1.6315506	-0.20669296	1.2589346	0.24922973
2115	8.961169	5.033466	0.12927513	-0.040775143	0.4144627	
2116	-3.9882753	4.6109595	0.058703184	-0.042393092	0.33340818	
2117	-8.480032	4.1499453	0.12783667	-0.021047719	0.12128789	
2118	-11.240362	1.7217928	1.4689775	-0.2502564	1.9704956	0.30766863
2119	8.58617	3.6515288	0.072160326	-0.042554807	0.4935634	
2120	6.892457	3.9401388	0.053162467	-0.03244746	0.1905889	
2121	8.468403	-5.0179067	0.06149216	-0.022806307	0.19820374	
2122	8.479169	5.0898633	0.06713862	-0.057258304	0.488643	
2123	-10.921848	2.0534112	1.1837963	-0.2025837	2.3910406	0.21273768
2124	8.484879	4.3022175	0.057915963	-0.045475278	0.3650641	
2125	8.947926	5.0546455	0.12368185	-0.026943836	0.27625307	
2126	8.937795	-4.977227	0.13104533	-0.10952653	1.0964317	
2127	8.919071	-4.990942	0.13628249	-0.11406737	1.1222787	
2128	6.434503	5.024012	0.09592082	-0.023880424	0.18529525	
2129	-8.964064	1.3798544	0.14947574	-0.14900813	1.1879822	
2130	9.666242	2.270613	0.56203175	-0.0988425	1.0702229	0.09479594
2131	8.936654	-4.97568	0.12902977	-0.106799066	1.061974	
2132	8.611061	-5.0198436	0.11974622	-0.03684472	0.3458295	
2133	2.824814	-2.5604265	0.09476741	-0.022536576	0.18364385	
2134	8.940429	-4.9677835	0.2870489	-0.04273224	0.3021804	
2135	0.0	0.0	0.0	0.0	0.0	
2136	-0.8525852	-0.82230014	0.47748914	-0.3438561	0.42311373	
2137	-0.3577515	-0.46188104	0.056925837	-0.13333805	0.91251975	
2138	0.0	0.0	0.0	0.0	0.0	
2139	-1.4304067	-0.1032482	2.1297998	-0.40658146	0.12127767	0.2628591
2140	-1.2130908	-0.863496	0.82372755	-0.4959588	0.3459914	0.565408
2141	-0.9483573	-0.96831226	0.2590871	-0.40785652	1.1379719	
2142	-0.6607872	-0.93075407	0.37698025	-0.3654545	0.6269558	
2143	0.0	0.0	0.0	0.0	0.0	
2144	-1.0225284	-0.012046729	2.621498	-0.38780054	0.1003746	0.22540182
2145	-1.2923006	-0.3824506	1.8147901	-0.46388605	0.15434268	0.38906872
2146	-1.3148192	-0.8084783	1.8834274	-0.11440886	0.037732244	0.044681072
2147	-2.0101292	-0.8781066	0.3189865	-0.061684363	0.14111596	
2148	-0.86145335	-1.361166	0.6086521	-0.11514651	0.12699886	0.16181058
2149	-0.82956004	-1.7836583	4.1884937	-0.27093294	0.06240131	0.14934957
2150	-2.0014296	-0.4034606	1.3131	-0.46345446	0.22141166	0.6082835
2151	-1.8694559	-0.1886018	1.6560177	-0.4171318	0.15607192	0.4420498
2152	8.589671	-6.2964206	1.0932943	-0.056668404	0.46564957	0.036928833
2153	-2.4029434	-0.9227976	0.38601902	-0.18222906	0.3426968	
2154	-3.1862943	-1.1735488	1.5327238	-0.19458495	0.08986659	0.22385931
2155	5.1587358	3.1517785	1.7743714	-0.10986471	0.052333184	0.10349393
2156	-1.7746053	0.3378831	1.3791525	-0.45164713	0.19731623	0.3936273
2157	-2.1278703	0.16442682	1.411599	-0.5504274	0.24683116	0.52591646
2158	-2.235281	-0.61538655	1.2590847	-0.41098404	0.21441759	0.47304523
2159	-2.8804777	-0.38435423	1.1011267	-0.51501095	0.33190423	0.72541773
2160	-3.0648558	-0.396668	1.1680741	-0.46790466	0.28515705	0.6484747
2161	-3.2278993	-1.6332593	1.2759427	-0.19446364	0.11023181	0.21240473
2162	-3.5771308	3.3642473	3.3760955	-0.20791698	0.06524217	0.15626436
2163	-8.732523	5.1363754	0.324816	-0.04979564	0.28510323	
2164	-0.6399359	0.8980872	1.0765321	-0.2416687	0.110671386	0.13974315
2165	-1.9338052	0.02738434	0.98773944	-0.4518439	0.290344	0.5043125
2166	-2.3472583	-0.28428683	1.1963959	-0.5044404	0.28041917	0.50636125
2167	-2.815956	-0.16910957	1.1859945	-0.627379	0.3696086	0.72147036
2168	-3.0886273	-0.15570787	1.1736178	-0.61547816	0.3731002	0.73763597
2169	-3.3223047	-0.4059681	1.2369735	-0.47198522	0.27311066	0.5876404
2170	-3.5817761	-1.8822824	1.2782837	-0.18291923	0.10452808	0.19183785
2171	-2.458362	1.8652977	2.0819623	-0.20683132	0.071100175	0.20668602
2172	-1.4621693	0.54390043	0.056567095	-0.08364621	0.59304273	
2173	-0.53220725	0.22475812	0.30045044	-0.40663046	0.29326525	
2174	-0.92706484	-0.30591026	0.21773544	-0.1677028	0.54099923	
2175	-0.38627598	2.227193	0.21905802	-0.07427202	0.23851198	
2176	-2.5232592	-0.074132405	1.8216559	-0.19472809	0.07057923	0.16602004
2177	-3.5970454	-0.32834753	1.2496221	-0.5018254	0.28934243	0.5637404
2178	-4.4899445	-1.3281008	0.73372334	-0.18500523	0.18389373	0.30903214
2179	-0.60515136	0.050786708	3.0271845	-0.42336673	0.10132766	0.25201088
2180	-0.25681624	0.40514645	0.10638249	-0.21479487	0.41340557	
2181	-3.5369508	-2.363512	0.7729004	-0.06543336	0.061620027	0.068021655
2182	-4.2821116	-0.7361475	1.2714641	-0.37068918	0.21188569	0.479649
2183	-4.51593	-0.50480175	1.3632774	-0.35243157	0.18788531	0.46113223
2184	-5.382132	-1.1254319	1.2294496	-0.22422077	0.13300867	0.31376058
2185	-8.749962	-1.900385	0.09879086	-0.047191393	0.37299675	
2186	4.4152174	-0.42894116	3.5486543	-0.2723297	0.070111886	0.14046222
2187	4.5848866	-1.2699468	2.9466386	-0.1519562	0.04389851	0.07185596
2188	-4.826471	-0.823689	1.5185169	-0.3274615	0.1574435	0.38429153
2189	-5.3581343	-0.96321326	1.7801185	-0.27030784	0.1138147	0.28652185
2190	-6.033175	-1.4065247	0.10101116	-0.077474095	0.56104213	
2191	-7.4366546	-5.321124	0.6157022	-0.053402532	0.19500932	0.040192544
2192	-6.0115614	-0.3866066	1.5323834	-0.20545171	0.100277364	0.17112237
2193	-6.759742	-2.2649517	0.93943554	-0.14402084	0.11289556	0.17611837
2194	-3.101706	0.2389168	0.2698148	-0.07108435	0.19435138	
2195	-7.1115174	-0.64463395	1.0183288	-0.2937825	0.21733253	0.31314474
2196	-8.481146	-1.6268922	1.6483692	-0.5108902	0.37066868	0.5380321
2197	-8.520529	-2.8930109	1.5869732	-0.38215917	0.31255406	0.43092114
2198	-4.071649	-0.047174163	1.4565791	-0.11218561	0.055499323	0.097740114
2199	-8.387583	-0.6301999	1.2915851	-0.41093355	0.34125957	0.45845306
2200	-10.490175	-3.1855326	1.6913644	-0.41699854	1.1064627	0.48439407
2201	-6.6478186	0.44038156	0.06687555	-0.07256699	0.5070187	
2202	-11.459886	-0.97435844	1.8983083	-0.42588198	1.7114571	0.4451738
2203	-11.482696	-2.7670789	1.64523	-0.47998178	3.5514767	0.52284086
2204	-10.728586	-3.6173682	1.2166936	-0.34848493	3.072568	0.45006233
2205	-0.6024103	-1.7679224	0.061840545	-0.0385748	0.2934608	
2206	-7.7833114	0.8743922	1.7723272	-0.10836146	0.05959759	0.08009988
2207	-11.10926	-0.06598831	1.4367706	-0.2871296	2.0556	0.2861364
2208	-8.486474	-4.7708745	0.0635972	-0.29546458	2.1943884	
2209	-8.896778	-4.9811053	0.19517146	-0.21564509	1.7393374	
2210	5.1347	-3.8281593	0.06394814	-0.037281275	0.2800216	
2211	-9.062093	0.12127186	0.22701125	-0.075551346	0.5953895	
2212	-8.5822115	0.51225823	0.12425445	-0.18467431	1.163972	
2213	-8.918836	-4.998663	0.14219464	-0.11405559	1.1432836	
2214	-8.903718	5.096979	0.15148196	-0.054970603	0.557386	
2215	8.932425	-5.005843	0.14867383	-0.02375852	0.2516256	
2216	0.09452337	0.5519151	8.416722	0.32437846	-0.08291218	0.1856184
2217	-9.157371	0.37343824	0.2938674	-0.12363505	1.0186038	
2218	-8.969789	5.0301495	0.13511415	-0.038648658	0.4011785	
2219	8.936311	-4.97651	0.1335667	-0.12419978	1.2314678	
2220	0.08017707	0.6872045	7.8438663	0.41903055	-0.103271656	0.26450378
2221	8.471692	-0.46306947	0.05075302	-0.08505074	0.5816237	
2222	8.949216	-4.9682565	0.12962534	-0.104565896	1.0639542	
2223	8.919455	-4.9749174	0.1349207	-0.16365828	1.5330409	
2224	8.91826	-5.003918	0.13644484	-0.05047109	0.5199162	
2225	-1.6963245	-0.9589677	0.07401272	-0.035960536	0.341223	
2226	11.445695	-1.0348493	1.6441268	-0.15382062	1.0052958	0.19083148
2227	10.433701	0.04926418	0.979776	-0.119535536	1.2363342	0.16724342
2228	8.920803	-4.985201	0.13907227	-0.1405923	1.3580495	
2229	9.012249	-4.8147593	0.14923161	-0.03465785	0.36743373	
2230	0.7656427	-1.1289027	0.06975673	-0.02551955	0.1793187	
2231	-1.3977531	0.018264825	1.4600929	-0.14589743	0.057161592	0.10686058
2232	-0.4327597	-0.864323	0.26848277	-0.07879692	0.19358817	
2233	10.225699	2.9383087	0.92565536	-0.063783385	0.54104316	0.06246078
2234	0.0	0.0	0.0	0.0	0.0	
2235	-0.99216974	-0.04783532	1.0648634	-0.34323862	0.15458454	0.34300166
2236	-0.90111506	-0.59781593	0.8828924	-0.6152896	0.3292549	0.58106995
2237	-0.77847856	-0.8050166	0.51294374	-0.48115966	0.5015989	0.64354736
2238	-0.35222507	-0.68358046	0.07438685	-0.18770766	1.2708621	
2239	0.0	0.0	0.0	0.0	0.0	
2240	-0.72082824	-0.04135626	2.7065709	-0.49728605	0.12594125	0.32727706
2241	-1.4535136	-0.50236845	1.2512085	-0.38777417	0.17712794	0.39484376
2242	-1.602075	-0.8415115	0.11920005	-0.173185	0.95484596	
2243	-1.3317667	-0.97582823	0.19764885	-0.12755027	0.45331547	
2244	0.0	0.0	0.0	0.0	0.0	
2245	3.9741747	-1.1041498	3.3701627	-0.13806424	0.035997853	0.070454836
2246	-0.16255562	-0.15497577	2.7182486	-0.32469186	0.08178017	0.22052091
2247	-1.641716	-1.1720725	1.4680461	-0.18719822	0.080029495	0.15706402
2248	-6.8891964	4.7400756	0.062205594	-0.03419398	0.35395452	
2249	-8.452519	0.41956133	0.07758132	-0.037543576	0.3281334	
2250	6.415853	2.5218146	1.6470002	-0.0783567	0.03878476	0.05839032
2251	-1.300188	0.30995682	1.4895567	-0.2970105	0.11357182	0.1951819
2252	-2.1587625	-0.13252214	1.1863859	-0.41441515	0.22544391	0.46345884
2253	-2.4956372	-0.45283625	0.113613665	-0.13031866	0.8353568	
2254	-2.6369288	-0.63450074	1.070434	-0.20905688	0.13735643	0.29549134
2255	-3.050626	-1.3943611	0.90940243	-0.11977191	0.09577192	0.13430768
